Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
JAN,18,Compton,1,3,41031.91,36936.63,4095.28,14146,10050.72,4095.28,1228.61,1023.84,204.77
JAN,18,Cooksville,1,5,212485.57,198920.12,13565.45,65144,51578.28,13565.72,4069.73,3391.44,678.29
JAN,18,Cordova,2,9,224357.41,203986.81,20370.6,66510,46139.45,20370.55,6111.2,5092.67,1018.53
JAN,18,Coulterville,4,20,1125341.15,1046114.51,79226.64,342468,263241.41,79226.59,23768.12,19806.78,3961.34
JAN,18,Country Club Hills,5,24,547396.8,510699.65,36697.15,178667,141969.77,36697.23,11009.37,9174.47,1834.9
JAN,18,Countryside,20,86,6182058.38,5712395.58,469662.8,1811575,1341911.03,469663.97,140900.05,117416.72,23483.33
JAN,18,Crainville,2,10,168592.24,155797,12795.24,58756,45960.83,12795.17,3838.59,3198.82,639.77
JAN,18,Crawford County,1,5,61639.87,57331.62,4308.25,18301,13992.75,4308.25,1292.52,1077.11,215.41
JAN,18,Creal Springs,1,3,42434.97,38363.07,4071.9,10598,6526.1,4071.9,1221.58,1017.98,203.6
JAN,18,Crescent City,2,8,110947.9,101766.19,9181.71,36679,27497.29,9181.71,2754.58,2295.48,459.1
JAN,18,Crest Hill,14,61,2894750.71,2667868.63,226882.08,897677,670794.87,226882.13,68065.09,56720.95,11344.14
JAN,18,Creston,1,3,78440.23,71145.02,7295.21,26094,18798.79,7295.21,2188.6,1823.83,364.77
JAN,18,Crestwood,30,148,8991374.63,8299413.38,691961.25,2919422,2227461.03,691960.97,207590.13,172991.84,34598.29
JAN,18,Crete,12,58,2539417.14,2325335.31,214081.83,836092,622008.91,214083.09,64225.5,53521.27,10704.23
JAN,18,Creve Coeur,9,40,1590733.19,1470638.31,120094.88,493861,373765.73,120095.27,36028.82,30024.03,6004.79
JAN,18,Crystal Lake,15,40,1829547.71,1672191.95,157355.76,616044,458687.94,157356.06,47207.25,39339.38,7867.87
JAN,18,Cuba,3,14,325712.62,292862.51,32850.11,94389,61538.94,32850.06,9855.08,8212.58,1642.5
JAN,18,Cullom,1,5,84844.92,80149.22,4695.7,24697,20001.3,4695.7,1408.75,1173.96,234.79
JAN,18,Cumberland County,2,8,120335.07,106834.55,13500.52,44751,31250.58,13500.42,4050.12,3375.1,675.02
JAN,18,Curran,1,5,161161.85,154866.72,6295.13,40000,33704.88,6295.12,1888.59,1573.83,314.76
JAN,18,Cypress,1,4,76246.94,70581.85,5665.09,19862,14196.91,5665.09,1699.56,1416.3,283.26
JAN,18,Dallas City,2,10,167356,151636.36,15719.64,39670,23950,15720,4716.03,3930.03,786
JAN,18,Dalton City,2,8,316700.1,296752.35,19947.75,100926,80977.8,19948.2,5984.54,4987.12,997.42
JAN,18,Dalzell,1,4,139382.62,130865.86,8516.76,41852,33335.24,8516.76,2555.09,2129.24,425.85
JAN,18,Damiansville,1,4,78452.68,70025.32,8427.36,27287,18859.68,8427.32,2528.26,2106.88,421.38
JAN,18,Danvers,1,3,142331.36,135085.29,7246.07,41310,34063.93,7246.07,2173.83,1811.53,362.3
JAN,18,Danville,27,122,5192271.61,4756303.89,435967.72,1650691,1214758.98,435932.02,130780.71,108983.98,21796.73
JAN,18,Darien,8,38,3345694.46,3072624.3,273070.16,1005828,732756.99,273071.01,81921.69,68268.08,13653.61
JAN,18,Davis,2,8,290127.58,269845.92,20281.66,91366,71084.44,20281.56,6084.5,5070.42,1014.08
JAN,18,Davis Junction,3,15,531758.9,493699.02,38059.88,162917,124856.95,38060.05,11418.19,9515.16,1903.03
JAN,18,Dawson,1,4,98614.66,88117.14,10497.52,35879,25381.55,10497.45,3149.29,2624.41,524.88
JAN,18,De Witt,2,10,373584.94,354073.35,19511.59,125973,106461.41,19511.59,5853.67,4878.07,975.6
JAN,18,Decatur,80,386,25582698.61,23459174.84,2123523.77,8354912,6231266.79,2123645.21,637097.06,530914.29,106182.77
JAN,18,Deer Creek,2,7,124796.33,116793.43,8002.9,22963,14960.15,8002.85,2400.9,2000.75,400.15
JAN,18,Deer Grove,1,2,7985.19,8337,-351.81,3353,3704.81,-351.81,-105.54,-87.95,-17.59
JAN,18,DeKalb,20,90,3934151.55,3608788.05,325363.5,1203502,878140.42,325361.58,97608.98,81340.86,16268.12
JAN,18,Delavan,3,12,297532.39,275786.15,21746.24,85739,63992.56,21746.44,6524.05,5436.7,1087.35
JAN,18,Depue,3,13,347560.55,326453.6,21106.95,108428,87320.78,21107.22,6332.29,5276.9,1055.39
JAN,18,Diamond,5,23,1195670.29,1103115.06,92555.23,359289,266785.35,92503.65,27751.11,23125.94,4625.17
JAN,18,Dieterich,2,7,145641.91,138096.65,7545.26,46842,39296.55,7545.45,2263.65,1886.38,377.27
JAN,18,Divernon,4,20,901533.98,842757.25,58776.73,276372,217595.15,58776.85,17633.2,14694.35,2938.85
JAN,18,Dixmoor,2,9,503342.16,460140.06,43202.1,154254,111052,43202,12960.56,10800.47,2160.09
