Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
FEB,20,Crescent City,2,8,129835.29,121282.42,8552.87,42208,33654.58,8553.42,2822.56,2394.9,427.66
FEB,20,Crest Hill,16,78,3868931.53,3529064.47,339867.06,1258520,918652.75,339867.25,112156.05,95162.69,16993.36
FEB,20,Crestwood,36,192,11406442.45,10484932,921510.45,3859081,2937570.92,921510.08,304098.65,258023.12,46075.53
FEB,20,Crete,16,81,3478888.32,3154510.89,324377.43,1220955,896576.73,324378.27,107044.86,90825.94,16218.92
FEB,20,Creve Coeur,12,58,2428746.28,2221491.09,207255.19,815111,607854.72,207256.28,68394.42,58031.64,10362.78
FEB,20,Crystal Lake,14,41,2602879.49,2375647.88,227231.61,870758,643528.65,227229.35,74985.7,63624.24,11361.46
FEB,20,Cuba,2,9,280615.76,254069.77,26545.99,97062,70515.68,26546.32,8760.3,7432.98,1327.32
FEB,20,Cullom,2,8,115791.67,105275.19,10516.48,35357,24840.47,10516.53,3470.4,2944.58,525.82
FEB,20,Cumberland County,2,8,92953.24,86501.09,6452.15,30145,23692.74,6452.26,2129.22,1806.61,322.61
FEB,20,Curran,1,5,97586.27,90186.78,7399.49,31942,24542.51,7399.49,2441.79,2071.82,369.97
FEB,20,Cypress,1,4,50551.67,46623.49,3928.18,8962,5033.82,3928.18,1296.31,1099.9,196.41
FEB,20,Dakota,1,5,90673.89,83167.78,7506.11,34849,27342.89,7506.11,2477.05,2101.74,375.31
FEB,20,Dallas City,2,8,215658.92,193745.11,21913.81,56366,34452.04,21913.96,7231.65,6135.95,1095.7
FEB,20,Dalton City,2,10,303700.29,270972.95,32727.34,105552,72824.39,32727.61,10800.11,9163.74,1636.37
FEB,20,Damiansville,1,5,105462.45,92285.39,13177.06,36885,23707.98,13177.02,4348.42,3689.57,658.85
FEB,20,Danvers,1,3,125189.41,118711.88,6477.53,34473,27995.72,6477.28,2137.49,1813.63,323.86
