Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
AUG,19,Clinton County,8,38,1176729.06,1076510.5,100218.56,389755,289537.5,100217.5,33071.71,28060.82,5010.89
AUG,19,Coal City,7,30,1328750.68,1220394.9,108355.78,440367,332011.44,108355.56,35757.14,30339.4,5417.74
AUG,19,Coal Valley,5,22,465595.02,425279.23,40315.79,155668,115351.38,40316.62,13304.56,11288.72,2015.84
AUG,19,Coalton,1,4,166873.02,151116.43,15756.59,55293,39536.36,15756.64,5199.69,4411.85,787.84
AUG,19,Cobden,1,4,157354.61,151649.96,5704.65,33032,27327.35,5704.65,1882.52,1597.29,285.23
AUG,19,Coles County,1,5,62991.3,57575.51,5415.79,14935,9519.21,5415.79,1787.18,1516.4,270.78
AUG,19,Colfax,2,7,163223.52,153662.32,9561.2,43058,33496.8,9561.2,3155.18,2677.12,478.06
AUG,19,Collinsville,18,79,3876597.95,3555979.21,320618.74,1180448,859828.02,320619.98,105804.53,89773.52,16031.01
AUG,19,Colona,5,23,884749.46,802779.24,81970.22,282728,200755.78,81972.22,27050.73,22952.13,4098.6
AUG,19,Colp,1,5,125330.67,109601.28,15729.39,41444,25714.61,15729.39,5190.76,4404.28,786.48
AUG,19,Columbia,9,42,2219087.31,2040872.15,178215.16,690908,512692.73,178215.27,58811.08,49900.31,8910.77
AUG,19,Compton,1,3,62722.2,56670.79,6051.41,21102,15050.59,6051.41,1996.98,1694.41,302.57
AUG,19,Cook County,15,74,5078629.41,4641221.95,437407.46,1731779,1294283.01,437495.99,144373.59,122498.82,21874.77
AUG,19,Cooksville,1,5,152270.84,137649.23,14621.61,45543,30921.53,14621.47,4825.09,4094.02,731.07
AUG,19,Cordova,2,10,272005.22,253338.21,18667.01,75898,57231.03,18666.97,6160.12,5226.77,933.35
AUG,19,Cortland,1,5,254868.61,233625.25,21243.36,83971,62727.63,21243.37,7010.32,5948.15,1062.17
AUG,19,Coulterville,4,20,1406232.09,1297595.65,108636.44,462235,353598.11,108636.89,35850.24,30418.37,5431.87
AUG,19,Country Club Hills,6,27,1256382.03,1164597.11,91784.92,462601,370816.38,91784.62,30288.87,25699.66,4589.21
AUG,19,Countryside,20,87,5938485.7,5456767.95,481717.75,1885891,1404172.97,481718.03,158966.99,134881.08,24085.91
AUG,19,Crainville,1,5,382572.4,354299.79,28272.61,122923,94650.39,28272.61,9329.97,7916.34,1413.63
AUG,19,Crawford County,1,5,150304.42,138641.95,11662.47,44610,32947.38,11662.62,3848.66,3265.53,583.13
AUG,19,Creal Springs,1,4,60357.74,54160.78,6196.96,17903,11706.04,6196.96,2044.98,1735.14,309.84
AUG,19,Crescent City,1,5,91782.35,83400.71,8381.64,28435,20053.36,8381.64,2765.96,2346.87,419.09
AUG,19,Crest Hill,15,68,3755867.33,3453383.82,302483.51,1231165,928682.16,302482.84,99819.3,84695.18,15124.12
AUG,19,Crestwood,33,163,10058494,9238945.25,819548.75,3284523,2464972.95,819550.05,270451.31,229473.84,40977.47
AUG,19,Crete,17,81,3619023.17,3321030.79,297992.38,1219642,921648.88,297993.12,98337.79,83438.13,14899.66
AUG,19,Creve Coeur,12,56,2182558.55,1982244.14,200314.41,727129,526813.95,200315.05,66103.95,56088.19,10015.76
AUG,19,Crystal Lake,16,46,2458920.53,2243359.89,215560.64,843680,628141.34,215538.66,71127.66,60350.73,10776.93
AUG,19,Cuba,2,9,236725.19,222519.95,14205.24,71222,57016.96,14205.04,4687.63,3977.37,710.26
AUG,19,Cullom,1,5,98361.81,90487.26,7874.55,25819,17943.87,7875.13,2598.77,2205.02,393.75
AUG,19,Cumberland County,2,8,135836.71,124003.81,11832.9,51438,39605.35,11832.65,3904.8,3313.17,591.63
AUG,19,Curran,1,5,158779.21,144666.62,14112.59,50540,36427.55,14112.45,4657.1,3951.48,705.62
AUG,19,Cypress,1,4,66647.2,59490.68,7156.52,15057,7900.48,7156.52,2361.65,2003.82,357.83
AUG,19,Dakota,1,5,107791.28,99141.44,8649.84,42372,33722,8650,2854.47,2421.97,432.5
AUG,19,Dallas City,1,5,210363.49,191941.04,18422.45,51919,33496.6,18422.4,6079.41,5158.29,921.12
AUG,19,Dalton City,2,9,386711.46,358028.72,28682.74,129365,100681.81,28683.19,9465.5,8031.34,1434.16
AUG,19,Damiansville,1,5,96885.56,89780.03,7105.53,34296,27190.56,7105.44,2344.8,1989.53,355.27
AUG,19,Danvers,1,3,148707.31,141004.19,7703.12,43242,35538.88,7703.12,2542.06,2156.9,385.16
AUG,19,Danville,25,113,6151816.37,5647618.44,504197.93,1975519,1471215.17,504303.83,166420.48,141205.26,25215.22
