Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
MAR,19,Williamsville,2,8,782524.78,713828.54,68696.24,238620,169923.84,68696.16,20608.95,17174.12,3434.83
MAR,19,Willisville,3,13,433482.28,396746,36736.28,132186,95450.03,36735.97,11020.85,9184.05,1836.8
MAR,19,Willow Springs,11,50,1980252.12,1816586.11,163666.01,634111,470444.51,163666.49,49100.47,40917.05,8183.42
MAR,19,Willowbrook,4,20,1225681.86,1125246.71,100435.15,364523,264086.37,100436.63,30131.12,25109.28,5021.84
MAR,19,Wilmington (Will),14,67,3019450.47,2777041.72,242408.75,935611,693218.48,242392.52,72718.48,60598.78,12119.7
MAR,19,Wilsonville,2,7,99053.51,91012.71,8040.8,26946,18905.15,8040.85,2412.28,2010.24,402.04
MAR,19,Winchester,2,8,483225.01,445275.36,37949.65,156112,118162.07,37949.93,11384.96,9487.46,1897.5
MAR,19,Windsor (Mercer),1,2,45586.05,42959.44,2626.61,9845,7218.39,2626.61,788,656.66,131.34
MAR,19,Windsor (Shelby),4,19,604710.37,557744.66,46965.71,205781,158815.23,46965.77,14089.85,11741.56,2348.29
MAR,19,Winnebago County,15,75,7672840.52,7048035.94,624804.58,2462342,1837468.43,624873.57,187462.79,156219.03,31243.76
MAR,19,Winslow,1,4,150729.89,139657.99,11071.9,48461,37389.04,11071.96,3321.61,2768.01,553.6
MAR,19,Winthrop Harbor,9,40,3792409.75,3471914.78,320494.97,1209163,888667.92,320495.08,96148.91,80124.11,16024.8
MAR,19,Witt,1,4,130983.02,118182,12801.02,41520,28718.98,12801.02,3840.38,3200.32,640.06
MAR,19,Wood Dale,11,52,3189734.06,2919367.39,270366.67,987970,717600.2,270369.8,81111.55,67592.94,13518.61
MAR,19,Wood River,14,62,3572558.45,3254605.51,317952.94,1019556,701603.66,317952.34,95386.4,79488.69,15897.71
MAR,19,Woodford County,3,11,271716.04,252206.09,19509.95,89064,69554.31,19509.69,5852.98,4877.48,975.5
MAR,19,Woodhull,5,23,1076533.55,984946.65,91586.9,310933,219346.08,91586.92,27476.25,22896.87,4579.38
MAR,19,Woodridge,6,29,2461980.19,2242006.89,219973.3,743627,523653.81,219973.19,65992.24,54993.55,10998.69
MAR,19,Woodson,1,5,234773.93,214612.15,20161.78,79232,59070.22,20161.78,6048.66,5040.55,1008.11
MAR,19,Woodstock,19,92,5836856.64,5365890.59,470966.05,1963150,1492183.87,470966.13,141290.7,117742.26,23548.44
MAR,19,Worden,2,6,255303.75,238293.1,17010.65,71321,54310.35,17010.65,5103.25,4252.71,850.54
MAR,19,Worth,11,55,5551507.36,5128182.6,423324.76,1677077,1253738.8,423338.2,127002.05,105835.04,21167.01
MAR,19,Wyanet,2,8,221765.84,201525.95,20239.89,65787,45547.11,20239.89,6071.99,5059.99,1012
MAR,19,Wyoming,4,14,421145.41,385342.94,35802.47,129229,93426.69,35802.31,10740.85,8950.72,1790.13
MAR,19,Xenia,2,10,424039.1,391707.14,32331.96,142131,109799.15,32331.85,9699.47,8082.9,1616.57
MAR,19,Yates City,2,8,216838.89,197800.82,19038.07,70433,51394.93,19038.07,5711.52,4759.61,951.91
MAR,19,Yorkville,16,76,3788046.34,3488242.98,299803.36,1150120,850317.09,299802.91,89941.67,74951.41,14990.26
MAR,19,Zeigler,2,10,675308.18,626913.72,48394.46,158312,109917.54,48394.46,14518.52,12098.78,2419.74
MAR,19,Zion,8,40,5256360.82,4799494.88,456865.94,1744617,1287730.71,456886.29,137066.39,114221.99,22844.4
