Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
JUN,19,Russellville,1,3,18054.96,16268.09,1786.87,3731,1944.08,1786.92,536.07,446.73,89.34
JUN,19,Sadorus,2,9,164296.64,146598.38,17698.26,54469,36770.74,17698.26,5309.61,4424.68,884.93
JUN,19,Saint Elmo,1,2,3315.06,2856.11,458.95,934,475.1,458.9,45.53,37.94,7.59
JUN,19,Sainte Marie,3,9,225613.05,207726.01,17887.04,68934,51046.96,17887.04,5366.23,4471.87,894.36
JUN,19,Salem,19,93,3624944.15,3342474.56,282469.59,1077534,795177.71,282356.29,84707.96,70590.02,14117.94
JUN,19,Sandoval,6,27,591002.84,537793.7,53209.14,179980,126770.71,53209.29,15963.04,13302.56,2660.48
JUN,19,Sandwich,11,50,1824018.84,1673666.73,150352.11,572620,422268.44,150351.56,45106.18,37588.49,7517.69
JUN,19,Sangamon County,41,202,12417036.65,11406831.61,1010205.04,4283737,3273368.91,1010368.09,303112.51,252593.79,50518.72
JUN,19,Sauget,5,23,2059340.48,1888454.9,170885.58,593457,422518.2,170938.8,51282,42735.01,8546.99
JUN,19,Sauk Village,4,20,599048.08,541440.18,57607.9,236184,178576.1,57607.9,17282.56,14402.14,2880.42
JUN,19,Saunemin,2,9,213366.25,195365.33,18000.92,93810,75809.08,18000.92,5400.4,4500.34,900.06
JUN,19,Savanna,11,44,1679209.11,1532617.49,146591.62,498027,351435.17,146591.83,43977.82,36648.17,7329.65
JUN,19,Savoy,5,22,1779379.64,1630804.24,148575.4,644547,495971.88,148575.12,44572.71,37143.94,7428.77
JUN,19,Sawyerville,2,8,280418.08,256069.81,24348.27,99419,75070.73,24348.27,7304.53,6087.12,1217.41
JUN,19,Saybrook,1,4,64342.62,56692.06,7650.56,19411,11760.24,7650.76,2295.23,1912.69,382.54
JUN,19,Scales Mound,1,4,89424.98,82102.86,7322.12,30482,23159.88,7322.12,2196.71,1830.59,366.12
JUN,19,Schiller Park,10,46,2531255.1,2299181.67,232073.43,799810,567718.13,232091.87,69627.92,58023.29,11604.63
