Municipality,Year,Month,Labor Force,Employed,Unemployed,Unemployment Rate
EAST ST. LOUIS CITY,2019,4,"8,885","8,289",596,6.7
EAST ST. LOUIS CITY,2019,5,"8,821","8,284",537,6.1
EAST ST. LOUIS CITY,2019,6,"8,985","8,317",668,7.4
EAST ST. LOUIS CITY,2019,7,"9,108","8,356",752,8.3
EAST ST. LOUIS CITY,2019,8,"9,003","8,270",733,8.1
EAST ST. LOUIS CITY,2019,9,"8,985","8,357",628,7
EAST ST. LOUIS CITY,2019,10,"8,950","8,355",595,6.6
EAST ST. LOUIS CITY,2019,11,"8,933","8,355",578,6.5
EAST ST. LOUIS CITY,2019,12,"8,826","8,262",564,6.4
EDWARDSVILLE CITY,2019,13,"8,941","8,285",656,7.3
EDWARDSVILLE CITY,2019,1,"13,438","12,897",541,4
EDWARDSVILLE CITY,2019,2,"13,511","13,028",483,3.6
EDWARDSVILLE CITY,2019,3,"13,475","13,019",456,3.4
EDWARDSVILLE CITY,2019,4,"13,520","13,141",379,2.8
EDWARDSVILLE CITY,2019,5,"13,484","13,143",341,2.5
EDWARDSVILLE CITY,2019,6,"13,597","13,191",406,3
EDWARDSVILLE CITY,2019,7,"13,696","13,257",439,3.2
EDWARDSVILLE CITY,2019,8,"13,493","13,117",376,2.8
EDWARDSVILLE CITY,2019,9,"13,617","13,253",364,2.7
EDWARDSVILLE CITY,2019,10,"13,631","13,251",380,2.8
EDWARDSVILLE CITY,2019,11,"13,587","13,242",345,2.5
EDWARDSVILLE CITY,2019,12,"13,427","13,092",335,2.5
ELGIN CITY,2019,13,"13,540","13,136",404,3
ELGIN CITY,2019,1,"58,504","53,800","4,704",8
ELGIN CITY,2019,2,"58,527","54,208","4,319",7.4
ELGIN CITY,2019,3,"58,475","54,299","4,176",7.1
ELGIN CITY,2019,4,"57,185","54,519","2,666",4.7
ELGIN CITY,2019,5,"56,983","54,822","2,161",3.8
ELGIN CITY,2019,6,"57,596","55,302","2,294",4
ELGIN CITY,2019,7,"57,931","55,520","2,411",4.2
ELGIN CITY,2019,8,"57,201","54,761","2,440",4.3
ELGIN CITY,2019,9,"57,162","55,044","2,118",3.7
ELGIN CITY,2019,10,"57,315","55,152","2,163",3.8
ELGIN CITY,2019,11,"57,391","55,020","2,371",4.1
ELGIN CITY,2019,12,"58,063","54,574","3,489",6
ELK GROVE VILLAGE VILLAGE,2019,13,"57,695","54,752","2,943",5.1
ELK GROVE VILLAGE VILLAGE,2019,1,"18,638","17,904",734,3.9
ELK GROVE VILLAGE VILLAGE,2019,2,"18,710","18,058",652,3.5
ELK GROVE VILLAGE VILLAGE,2019,3,"18,702","18,126",576,3.1
ELK GROVE VILLAGE VILLAGE,2019,4,"18,585","18,036",549,3
ELK GROVE VILLAGE VILLAGE,2019,5,"18,550","18,041",509,2.7
ELK GROVE VILLAGE VILLAGE,2019,6,"18,962","18,313",649,3.4
ELK GROVE VILLAGE VILLAGE,2019,7,"18,937","18,302",635,3.4
ELK GROVE VILLAGE VILLAGE,2019,8,"18,749","18,182",567,3
ELK GROVE VILLAGE VILLAGE,2019,9,"18,582","18,086",496,2.7
ELK GROVE VILLAGE VILLAGE,2019,10,"18,609","18,118",491,2.6
ELK GROVE VILLAGE VILLAGE,2019,11,"18,559","18,109",450,2.4
ELK GROVE VILLAGE VILLAGE,2019,12,"18,477","18,045",432,2.3
ELMHURST CITY,2019,13,"18,672","18,110",562,3
ELMHURST CITY,2019,1,"23,354","22,583",771,3.3
ELMHURST CITY,2019,2,"23,454","22,773",681,2.9
ELMHURST CITY,2019,3,"23,485","22,859",626,2.7
ELMHURST CITY,2019,4,"23,380","22,750",630,2.7
ELMHURST CITY,2019,5,"23,362","22,759",603,2.6
ELMHURST CITY,2019,6,"23,849","23,102",747,3.1
ELMHURST CITY,2019,7,"23,842","23,093",749,3.1
ELMHURST CITY,2019,8,"23,604","22,937",667,2.8
ELMHURST CITY,2019,9,"23,408","22,818",590,2.5
ELMHURST CITY,2019,10,"23,484","22,855",629,2.7
ELMHURST CITY,2019,11,"23,397","22,842",555,2.4
ELMHURST CITY,2019,12,"23,230","22,760",470,2
ELMWOOD PARK VILLAGE,2019,13,"23,487","22,844",643,2.7
ELMWOOD PARK VILLAGE,2019,1,"13,092","12,559",533,4.1
ELMWOOD PARK VILLAGE,2019,2,"13,166","12,667",499,3.8
ELMWOOD PARK VILLAGE,2019,3,"13,152","12,715",437,3.3
ELMWOOD PARK VILLAGE,2019,4,"13,076","12,651",425,3.3
ELMWOOD PARK VILLAGE,2019,5,"13,083","12,655",428,3.3
ELMWOOD PARK VILLAGE,2019,6,"13,382","12,845",537,4
ELMWOOD PARK VILLAGE,2019,7,"13,394","12,838",556,4.2
ELMWOOD PARK VILLAGE,2019,8,"13,231","12,753",478,3.6
ELMWOOD PARK VILLAGE,2019,9,"13,091","12,686",405,3.1
ELMWOOD PARK VILLAGE,2019,10,"13,120","12,709",411,3.1
ELMWOOD PARK VILLAGE,2019,11,"13,055","12,702",353,2.7
ELMWOOD PARK VILLAGE,2019,12,"12,976","12,657",319,2.5
EVANSTON CITY,2019,13,"13,151","12,703",448,3.4
EVANSTON CITY,2019,1,"38,491","36,997","1,494",3.9
EVANSTON CITY,2019,2,"38,618","37,316","1,302",3.4
EVANSTON CITY,2019,3,"38,622","37,456","1,166",3
EVANSTON CITY,2019,4,"38,336","37,269","1,067",2.8
EVANSTON CITY,2019,5,"38,279","37,280",999,2.6
EVANSTON CITY,2019,6,"39,147","37,841","1,306",3.3
EVANSTON CITY,2019,7,"39,123","37,820","1,303",3.3
EVANSTON CITY,2019,8,"38,762","37,571","1,191",3.1
EVANSTON CITY,2019,9,"38,402","37,372","1,030",2.7
EVANSTON CITY,2019,10,"38,522","37,439","1,083",2.8
EVANSTON CITY,2019,11,"38,391","37,420",971,2.5
EVANSTON CITY,2019,12,"38,121","37,288",833,2.2
EVERGREEN PARK VILLAGE,2019,13,"38,567","37,422","1,145",3
EVERGREEN PARK VILLAGE,2019,1,"9,503","8,993",510,5.4
EVERGREEN PARK VILLAGE,2019,2,"9,534","9,071",463,4.9
EVERGREEN PARK VILLAGE,2019,3,"9,513","9,105",408,4.3
EVERGREEN PARK VILLAGE,2019,4,"9,427","9,059",368,3.9
EVERGREEN PARK VILLAGE,2019,5,"9,420","9,062",358,3.8
EVERGREEN PARK VILLAGE,2019,6,"9,636","9,198",438,4.5
EVERGREEN PARK VILLAGE,2019,7,"9,639","9,193",446,4.6
EVERGREEN PARK VILLAGE,2019,8,"9,570","9,133",437,4.6
EVERGREEN PARK VILLAGE,2019,9,"9,433","9,084",349,3.7
EVERGREEN PARK VILLAGE,2019,10,"9,456","9,101",355,3.8
EVERGREEN PARK VILLAGE,2019,11,"9,436","9,096",340,3.6
EVERGREEN PARK VILLAGE,2019,12,"9,380","9,064",316,3.4
FREEPORT CITY,2019,13,"9,496","9,097",399,4.2
FREEPORT CITY,2019,1,"10,479","9,829",650,6.2
FREEPORT CITY,2019,2,"10,411","9,849",562,5.4
FREEPORT CITY,2019,3,"10,571","9,991",580,5.5
FREEPORT CITY,2019,4,"10,562","10,131",431,4.1
FREEPORT CITY,2019,5,"10,835","10,348",487,4.5
FREEPORT CITY,2019,6,"10,988","10,437",551,5
FREEPORT CITY,2019,7,"10,962","10,347",615,5.6
FREEPORT CITY,2019,8,"10,826","10,212",614,5.7
FREEPORT CITY,2019,9,"10,706","10,172",534,5
FREEPORT CITY,2019,10,"10,733","10,230",503,4.7
FREEPORT CITY,2019,11,"10,557","10,073",484,4.6
FREEPORT CITY,2019,12,"10,472","9,970",502,4.8
GALESBURG CITY,2019,13,"10,675","10,132",543,5.1
GALESBURG CITY,2019,1,"12,078","11,242",836,6.9
GALESBURG CITY,2019,2,"12,081","11,346",735,6.1
GALESBURG CITY,2019,3,"12,127","11,412",715,5.9
GALESBURG CITY,2019,4,"12,168","11,607",561,4.6
GALESBURG CITY,2019,5,"12,378","11,838",540,4.4
GALESBURG CITY,2019,6,"12,350","11,747",603,4.9
GALESBURG CITY,2019,7,"12,368","11,731",637,5.2
GALESBURG CITY,2019,8,"12,337","11,706",631,5.1
GALESBURG CITY,2019,9,"12,286","11,691",595,4.8
GALESBURG CITY,2019,10,"12,172","11,577",595,4.9
GALESBURG CITY,2019,11,"12,064","11,499",565,4.7
GALESBURG CITY,2019,12,"11,876","11,300",576,4.9
GLENDALE HEIGHTS VILLAGE,2019,13,"12,190","11,558",632,5.2
GLENDALE HEIGHTS VILLAGE,2019,1,"18,933","18,086",847,4.5
GLENDALE HEIGHTS VILLAGE,2019,2,"19,007","18,239",768,4
GLENDALE HEIGHTS VILLAGE,2019,3,"18,993","18,307",686,3.6
GLENDALE HEIGHTS VILLAGE,2019,4,"18,826","18,220",606,3.2
GLENDALE HEIGHTS VILLAGE,2019,5,"18,746","18,227",519,2.8
GLENDALE HEIGHTS VILLAGE,2019,6,"19,159","18,501",658,3.4
GLENDALE HEIGHTS VILLAGE,2019,7,"19,157","18,495",662,3.5
GLENDALE HEIGHTS VILLAGE,2019,8,"18,962","18,370",592,3.1
GLENDALE HEIGHTS VILLAGE,2019,9,"18,780","18,274",506,2.7
GLENDALE HEIGHTS VILLAGE,2019,10,"18,821","18,304",517,2.7
GLENDALE HEIGHTS VILLAGE,2019,11,"18,760","18,294",466,2.5
GLENDALE HEIGHTS VILLAGE,2019,12,"18,721","18,228",493,2.6
GLEN ELLYN VILLAGE,2019,13,"18,905","18,295",610,3.2
GLEN ELLYN VILLAGE,2019,1,"13,969","13,514",455,3.3
GLEN ELLYN VILLAGE,2019,2,"14,026","13,628",398,2.8
GLEN ELLYN VILLAGE,2019,3,"14,059","13,680",379,2.7
GLEN ELLYN VILLAGE,2019,4,"13,985","13,614",371,2.7
GLEN ELLYN VILLAGE,2019,5,"13,963","13,620",343,2.5
GLEN ELLYN VILLAGE,2019,6,"14,272","13,825",447,3.1
GLEN ELLYN VILLAGE,2019,7,"14,277","13,819",458,3.2
GLEN ELLYN VILLAGE,2019,8,"14,132","13,726",406,2.9
GLEN ELLYN VILLAGE,2019,9,"13,997","13,655",342,2.4
GLEN ELLYN VILLAGE,2019,10,"14,037","13,677",360,2.6
GLEN ELLYN VILLAGE,2019,11,"13,979","13,669",310,2.2
GLEN ELLYN VILLAGE,2019,12,"13,884","13,620",264,1.9
GLENVIEW VILLAGE,2019,13,"14,049","13,671",378,2.7
GLENVIEW VILLAGE,2019,1,"22,753","22,031",722,3.2
GLENVIEW VILLAGE,2019,2,"22,868","22,221",647,2.8
GLENVIEW VILLAGE,2019,3,"22,900","22,305",595,2.6
GLENVIEW VILLAGE,2019,4,"22,783","22,193",590,2.6
GLENVIEW VILLAGE,2019,5,"22,777","22,200",577,2.5
GLENVIEW VILLAGE,2019,6,"23,272","22,534",738,3.2
GLENVIEW VILLAGE,2019,7,"23,265","22,521",744,3.2
GLENVIEW VILLAGE,2019,8,"23,032","22,373",659,2.9
GLENVIEW VILLAGE,2019,9,"22,824","22,254",570,2.5
GLENVIEW VILLAGE,2019,10,"22,876","22,294",582,2.5
GLENVIEW VILLAGE,2019,11,"22,804","22,283",521,2.3
GLENVIEW VILLAGE,2019,12,"22,649","22,204",445,2
GRANITE CITY CITY,2019,13,"22,900","22,284",616,2.7
GRANITE CITY CITY,2019,1,"13,059","12,344",715,5.5
GRANITE CITY CITY,2019,2,"13,140","12,469",671,5.1
GRANITE CITY CITY,2019,3,"13,102","12,460",642,4.9
GRANITE CITY CITY,2019,4,"13,109","12,577",532,4.1
GRANITE CITY CITY,2019,5,"13,113","12,579",534,4.1
GRANITE CITY CITY,2019,6,"13,259","12,625",634,4.8
GRANITE CITY CITY,2019,7,"13,374","12,688",686,5.1
GRANITE CITY CITY,2019,8,"13,245","12,554",691,5.2
GRANITE CITY CITY,2019,9,"13,239","12,684",555,4.2
GRANITE CITY CITY,2019,10,"13,213","12,683",530,4
GRANITE CITY CITY,2019,11,"13,155","12,674",481,3.7
GRANITE CITY CITY,2019,12,"13,008","12,530",478,3.7
GURNEE VILLAGE,2019,13,"13,168","12,572",596,4.5
GURNEE VILLAGE,2019,1,"17,329","16,545",784,4.5
GURNEE VILLAGE,2019,2,"17,366","16,663",703,4
GURNEE VILLAGE,2019,3,"17,348","16,661",687,4
GURNEE VILLAGE,2019,4,"17,284","16,760",524,3
GURNEE VILLAGE,2019,5,"17,416","16,891",525,3
GURNEE VILLAGE,2019,6,"17,824","17,211",613,3.4
GURNEE VILLAGE,2019,7,"17,988","17,325",663,3.7
GURNEE VILLAGE,2019,8,"17,643","16,998",645,3.7
GURNEE VILLAGE,2019,9,"17,627","17,011",616,3.5
GURNEE VILLAGE,2019,10,"17,579","16,960",619,3.5
GURNEE VILLAGE,2019,11,"17,481","16,898",583,3.3
GURNEE VILLAGE,2019,12,"17,284","16,712",572,3.3
HANOVER PARK VILLAGE,2019,13,"17,514","16,886",628,3.6
HANOVER PARK VILLAGE,2019,1,"20,515","19,297","1,218",5.9
HANOVER PARK VILLAGE,2019,2,"20,575","19,462","1,113",5.4
HANOVER PARK VILLAGE,2019,3,"20,541","19,535","1,006",4.9
HANOVER PARK VILLAGE,2019,4,"20,182","19,439",743,3.7
HANOVER PARK VILLAGE,2019,5,"20,053","19,447",606,3
HANOVER PARK VILLAGE,2019,6,"20,501","19,739",762,3.7
HANOVER PARK VILLAGE,2019,7,"20,479","19,729",750,3.7
HANOVER PARK VILLAGE,2019,8,"20,251","19,598",653,3.2
HANOVER PARK VILLAGE,2019,9,"20,056","19,495",561,2.8
HANOVER PARK VILLAGE,2019,10,"20,093","19,529",564,2.8
HANOVER PARK VILLAGE,2019,11,"20,078","19,519",559,2.8
HANOVER PARK VILLAGE,2019,12,"20,210","19,449",761,3.8
HARVEY CITY,2019,13,"20,295","19,520",775,3.8
HARVEY CITY,2019,1,"7,933","7,269",664,8.4
HARVEY CITY,2019,2,"7,948","7,331",617,7.8
HARVEY CITY,2019,3,"8,013","7,359",654,8.2
HARVEY CITY,2019,4,"7,924","7,322",602,7.6
HARVEY CITY,2019,5,"7,867","7,324",543,6.9
HARVEY CITY,2019,6,"8,149","7,434",715,8.8
HARVEY CITY,2019,7,"8,130","7,430",700,8.6
HARVEY CITY,2019,8,"8,035","7,381",654,8.1
HARVEY CITY,2019,9,"7,833","7,342",491,6.3
HARVEY CITY,2019,10,"7,831","7,355",476,6.1
HARVEY CITY,2019,11,"7,817","7,352",465,5.9
HARVEY CITY,2019,12,"7,768","7,326",442,5.7
HIGHLAND PARK CITY,2019,13,"7,937","7,352",585,7.4
HIGHLAND PARK CITY,2019,1,"15,326","14,724",602,3.9
HIGHLAND PARK CITY,2019,2,"15,343","14,829",514,3.4
HIGHLAND PARK CITY,2019,3,"15,348","14,828",520,3.4
HIGHLAND PARK CITY,2019,4,"15,339","14,916",423,2.8
HIGHLAND PARK CITY,2019,5,"15,429","15,032",397,2.6
HIGHLAND PARK CITY,2019,6,"15,766","15,317",449,2.8
HIGHLAND PARK CITY,2019,7,"15,895","15,418",477,3
HIGHLAND PARK CITY,2019,8,"15,591","15,127",464,3
HIGHLAND PARK CITY,2019,9,"15,572","15,139",433,2.8
HIGHLAND PARK CITY,2019,10,"15,552","15,094",458,2.9
HIGHLAND PARK CITY,2019,11,"15,453","15,039",414,2.7
HIGHLAND PARK CITY,2019,12,"15,276","14,873",403,2.6
HOFFMAN ESTATES VILLAGE,2019,13,"15,491","15,028",463,3
HOFFMAN ESTATES VILLAGE,2019,1,"29,330","28,280","1,050",3.6
HOFFMAN ESTATES VILLAGE,2019,2,"29,462","28,524",938,3.2
HOFFMAN ESTATES VILLAGE,2019,3,"29,476","28,632",844,2.9
HOFFMAN ESTATES VILLAGE,2019,4,"29,333","28,488",845,2.9
HOFFMAN ESTATES VILLAGE,2019,5,"29,342","28,497",845,2.9
HOFFMAN ESTATES VILLAGE,2019,6,"30,009","28,926","1,083",3.6
HOFFMAN ESTATES VILLAGE,2019,7,"29,940","28,909","1,031",3.4
HOFFMAN ESTATES VILLAGE,2019,8,"29,636","28,719",917,3.1
HOFFMAN ESTATES VILLAGE,2019,9,"29,327","28,567",760,2.6
HOFFMAN ESTATES VILLAGE,2019,10,"29,398","28,618",780,2.7
HOFFMAN ESTATES VILLAGE,2019,11,"29,295","28,604",691,2.4
HOFFMAN ESTATES VILLAGE,2019,12,"29,135","28,503",632,2.2
HOMER GLEN VILLAGE,2019,13,"29,474","28,606",868,2.9
HOMER GLEN VILLAGE,2019,1,"13,030","12,496",534,4.1
HOMER GLEN VILLAGE,2019,2,"13,047","12,584",463,3.5
HOMER GLEN VILLAGE,2019,3,"13,014","12,631",383,2.9
HOMER GLEN VILLAGE,2019,4,"12,957","12,593",364,2.8
HOMER GLEN VILLAGE,2019,5,"12,959","12,608",351,2.7
HOMER GLEN VILLAGE,2019,6,"13,252","12,798",454,3.4
HOMER GLEN VILLAGE,2019,7,"13,265","12,813",452,3.4
HOMER GLEN VILLAGE,2019,8,"13,130","12,711",419,3.2
HOMER GLEN VILLAGE,2019,9,"13,016","12,652",364,2.8
HOMER GLEN VILLAGE,2019,10,"13,016","12,658",358,2.8
HOMER GLEN VILLAGE,2019,11,"12,972","12,644",328,2.5
HOMER GLEN VILLAGE,2019,12,"12,892","12,593",299,2.3
HUNTLEY VILLAGE,2019,13,"13,045","12,648",397,3
HUNTLEY VILLAGE,2019,1,"11,883","11,362",521,4.4
HUNTLEY VILLAGE,2019,2,"11,913","11,452",461,3.9
HUNTLEY VILLAGE,2019,3,"11,949","11,495",454,3.8
HUNTLEY VILLAGE,2019,4,"11,855","11,460",395,3.3
HUNTLEY VILLAGE,2019,5,"11,853","11,489",364,3.1
HUNTLEY VILLAGE,2019,6,"12,104","11,644",460,3.8
HUNTLEY VILLAGE,2019,7,"12,089","11,647",442,3.7
HUNTLEY VILLAGE,2019,8,"11,977","11,555",422,3.5
HUNTLEY VILLAGE,2019,9,"11,869","11,505",364,3.1
HUNTLEY VILLAGE,2019,10,"11,893","11,534",359,3
HUNTLEY VILLAGE,2019,11,"11,829","11,510",319,2.7
HUNTLEY VILLAGE,2019,12,"11,756","11,457",299,2.5
JOLIET CITY,2019,13,"11,914","11,509",405,3.4
JOLIET CITY,2019,1,"74,436","69,684","4,752",6.4
JOLIET CITY,2019,2,"74,649","70,172","4,477",6
JOLIET CITY,2019,3,"74,456","70,438","4,018",5.4
JOLIET CITY,2019,4,"73,597","70,229","3,368",4.6
JOLIET CITY,2019,5,"73,315","70,316","2,999",4.1
JOLIET CITY,2019,6,"75,252","71,371","3,881",5.2
JOLIET CITY,2019,7,"75,153","71,459","3,694",4.9
JOLIET CITY,2019,8,"74,114","70,886","3,228",4.4
JOLIET CITY,2019,9,"73,151","70,558","2,593",3.5
JOLIET CITY,2019,10,"73,271","70,588","2,683",3.7
JOLIET CITY,2019,11,"73,102","70,513","2,589",3.5
JOLIET CITY,2019,12,"73,110","70,226","2,884",3.9
KANKAKEE CITY,2019,13,"73,968","70,537","3,431",4.6
KANKAKEE CITY,2019,1,"11,256","10,163","1,093",9.7
KANKAKEE CITY,2019,2,"11,122","10,170",952,8.6
KANKAKEE CITY,2019,3,"11,175","10,259",916,8.2
KANKAKEE CITY,2019,4,"10,959","10,308",651,5.9
KANKAKEE CITY,2019,5,"10,970","10,405",565,5.2
KANKAKEE CITY,2019,6,"11,162","10,509",653,5.9
KANKAKEE CITY,2019,7,"11,273","10,559",714,6.3
KANKAKEE CITY,2019,8,"11,139","10,413",726,6.5
KANKAKEE CITY,2019,9,"11,144","10,528",616,5.5
KANKAKEE CITY,2019,10,"11,292","10,622",670,5.9
KANKAKEE CITY,2019,11,"11,369","10,526",843,7.4
KANKAKEE CITY,2019,12,"11,427","10,448",979,8.6
LAKE IN THE HILLS VILLAGE,2019,13,"11,191","10,409",782,7
LAKE IN THE HILLS VILLAGE,2019,1,"15,948","15,281",667,4.2
LAKE IN THE HILLS VILLAGE,2019,2,"16,053","15,404",649,4
LAKE IN THE HILLS VILLAGE,2019,3,"16,040","15,467",573,3.6
LAKE IN THE HILLS VILLAGE,2019,4,"15,923","15,399",524,3.3
LAKE IN THE HILLS VILLAGE,2019,5,"15,923","15,431",492,3.1
LAKE IN THE HILLS VILLAGE,2019,6,"16,273","15,651",622,3.8
LAKE IN THE HILLS VILLAGE,2019,7,"16,284","15,645",639,3.9
LAKE IN THE HILLS VILLAGE,2019,8,"16,068","15,538",530,3.3
LAKE IN THE HILLS VILLAGE,2019,9,"15,865","15,445",420,2.6
LAKE IN THE HILLS VILLAGE,2019,10,"15,939","15,487",452,2.8
LAKE IN THE HILLS VILLAGE,2019,11,"15,852","15,455",397,2.5
LAKE IN THE HILLS VILLAGE,2019,12,"15,798","15,393",405,2.6
LANSING VILLAGE,2019,13,"15,997","15,466",531,3.3
LANSING VILLAGE,2019,1,"13,903","13,169",734,5.3
LANSING VILLAGE,2019,2,"13,949","13,283",666,4.8
LANSING VILLAGE,2019,3,"14,120","13,333",787,5.6
LANSING VILLAGE,2019,4,"13,936","13,266",670,4.8
LANSING VILLAGE,2019,5,"13,847","13,270",577,4.2
LANSING VILLAGE,2019,6,"14,197","13,470",727,5.1
LANSING VILLAGE,2019,7,"14,175","13,462",713,5
LANSING VILLAGE,2019,8,"14,024","13,374",650,4.6
LANSING VILLAGE,2019,9,"13,825","13,303",522,3.8
LANSING VILLAGE,2019,10,"13,846","13,327",519,3.7
LANSING VILLAGE,2019,11,"13,828","13,320",508,3.7
LANSING VILLAGE,2019,12,"13,793","13,273",520,3.8
LOCKPORT CITY,2019,13,"13,954","13,321",633,4.5
LOCKPORT CITY,2019,1,"13,923","13,293",630,4.5
LOCKPORT CITY,2019,2,"13,958","13,386",572,4.1
LOCKPORT CITY,2019,3,"13,947","13,437",510,3.7
LOCKPORT CITY,2019,4,"13,839","13,397",442,3.2
LOCKPORT CITY,2019,5,"13,825","13,413",412,3
LOCKPORT CITY,2019,6,"14,112","13,614",498,3.5
LOCKPORT CITY,2019,7,"14,119","13,630",489,3.5
LOCKPORT CITY,2019,8,"13,974","13,522",452,3.2
LOCKPORT CITY,2019,9,"13,839","13,459",380,2.7
LOCKPORT CITY,2019,10,"13,857","13,465",392,2.8
LOCKPORT CITY,2019,11,"13,814","13,451",363,2.6
LOCKPORT CITY,2019,12,"13,719","13,397",322,2.3
LOMBARD VILLAGE,2019,13,"13,910","13,455",455,3.3
LOMBARD VILLAGE,2019,1,"25,275","24,397",878,3.5
LOMBARD VILLAGE,2019,2,"25,384","24,603",781,3.1
LOMBARD VILLAGE,2019,3,"25,438","24,696",742,2.9
LOMBARD VILLAGE,2019,4,"25,264","24,577",687,2.7
LOMBARD VILLAGE,2019,5,"25,238","24,588",650,2.6
LOMBARD VILLAGE,2019,6,"25,797","24,958",839,3.3
LOMBARD VILLAGE,2019,7,"25,775","24,948",827,3.2
LOMBARD VILLAGE,2019,8,"25,551","24,780",771,3
LOMBARD VILLAGE,2019,9,"25,297","24,651",646,2.6
LOMBARD VILLAGE,2019,10,"25,367","24,691",676,2.7
LOMBARD VILLAGE,2019,11,"25,282","24,677",605,2.4
LOMBARD VILLAGE,2019,12,"25,138","24,589",549,2.2
MCHENRY CITY,2019,13,"25,401","24,680",721,2.8
MCHENRY CITY,2019,1,"14,182","13,525",657,4.6
MCHENRY CITY,2019,2,"14,228","13,634",594,4.2
MCHENRY CITY,2019,3,"14,215","13,689",526,3.7
MCHENRY CITY,2019,4,"14,060","13,630",430,3.1
MCHENRY CITY,2019,5,"14,052","13,658",394,2.8
MCHENRY CITY,2019,6,"14,338","13,853",485,3.4
MCHENRY CITY,2019,7,"14,333","13,847",486,3.4
MCHENRY CITY,2019,8,"14,196","13,752",444,3.1
MCHENRY CITY,2019,9,"14,056","13,670",386,2.7
MCHENRY CITY,2019,10,"14,098","13,707",391,2.8
MCHENRY CITY,2019,11,"14,049","13,679",370,2.6
MCHENRY CITY,2019,12,"13,989","13,625",364,2.6
MAYWOOD VILLAGE,2019,13,"14,150","13,689",461,3.3
MAYWOOD VILLAGE,2019,1,"9,778","9,061",717,7.3
MAYWOOD VILLAGE,2019,2,"9,786","9,139",647,6.6
MAYWOOD VILLAGE,2019,3,"9,773","9,174",599,6.1
MAYWOOD VILLAGE,2019,4,"9,678","9,128",550,5.7
MAYWOOD VILLAGE,2019,5,"9,636","9,130",506,5.3
MAYWOOD VILLAGE,2019,6,"9,921","9,268",653,6.6
MAYWOOD VILLAGE,2019,7,"9,926","9,263",663,6.7
MAYWOOD VILLAGE,2019,8,"9,843","9,202",641,6.5
MAYWOOD VILLAGE,2019,9,"9,666","9,153",513,5.3
MAYWOOD VILLAGE,2019,10,"9,680","9,169",511,5.3
MAYWOOD VILLAGE,2019,11,"9,655","9,165",490,5.1
MAYWOOD VILLAGE,2019,12,"9,596","9,132",464,4.8
MELROSE PARK VILLAGE,2019,13,"9,745","9,165",580,6
MELROSE PARK VILLAGE,2019,1,"11,750","11,070",680,5.8
MELROSE PARK VILLAGE,2019,2,"11,784","11,166",618,5.2
MELROSE PARK VILLAGE,2019,3,"11,792","11,208",584,5
MELROSE PARK VILLAGE,2019,4,"11,567","11,152",415,3.6
MELROSE PARK VILLAGE,2019,5,"11,531","11,155",376,3.3
MELROSE PARK VILLAGE,2019,6,"11,803","11,323",480,4.1
MELROSE PARK VILLAGE,2019,7,"11,763","11,317",446,3.8
MELROSE PARK VILLAGE,2019,8,"11,651","11,242",409,3.5
MELROSE PARK VILLAGE,2019,9,"11,549","11,183",366,3.2
MELROSE PARK VILLAGE,2019,10,"11,585","11,203",382,3.3
MELROSE PARK VILLAGE,2019,11,"11,559","11,197",362,3.1
MELROSE PARK VILLAGE,2019,12,"11,577","11,158",419,3.6
MOLINE CITY,2019,13,"11,659","11,198",461,4
MOLINE CITY,2019,1,"21,911","20,522","1,389",6.3
MOLINE CITY,2019,2,"21,814","20,566","1,248",5.7
MOLINE CITY,2019,3,"21,889","20,666","1,223",5.6
MOLINE CITY,2019,4,"21,661","20,775",886,4.1
MOLINE CITY,2019,5,"21,804","20,950",854,3.9
MOLINE CITY,2019,6,"22,004","21,083",921,4.2
MOLINE CITY,2019,7,"22,327","21,356",971,4.3
MOLINE CITY,2019,8,"22,040","21,034","1,006",4.6
MOLINE CITY,2019,9,"22,021","21,009","1,012",4.6
MOLINE CITY,2019,10,"22,062","21,056","1,006",4.6
MOLINE CITY,2019,11,"21,919","20,933",986,4.5
MOLINE CITY,2019,12,"21,786","20,708","1,078",4.9
MORTON GROVE VILLAGE,2019,13,"21,936","20,888","1,048",4.8
MORTON GROVE VILLAGE,2019,1,"11,285","10,869",416,3.7
MORTON GROVE VILLAGE,2019,2,"11,332","10,963",369,3.3
MORTON GROVE VILLAGE,2019,3,"11,343","11,004",339,3
MORTON GROVE VILLAGE,2019,4,"11,270","10,949",321,2.8
MORTON GROVE VILLAGE,2019,5,"11,254","10,952",302,2.7
MORTON GROVE VILLAGE,2019,6,"11,507","11,117",390,3.4
MORTON GROVE VILLAGE,2019,7,"11,494","11,111",383,3.3
MORTON GROVE VILLAGE,2019,8,"11,386","11,038",348,3.1
MORTON GROVE VILLAGE,2019,9,"11,286","10,979",307,2.7
MORTON GROVE VILLAGE,2019,10,"11,310","10,999",311,2.7
MORTON GROVE VILLAGE,2019,11,"11,274","10,993",281,2.5
MORTON GROVE VILLAGE,2019,12,"11,220","10,955",265,2.4
MOUNT PROSPECT VILLAGE,2019,13,"11,330","10,994",336,3
MOUNT PROSPECT VILLAGE,2019,1,"29,032","28,031","1,001",3.4
MOUNT PROSPECT VILLAGE,2019,2,"29,181","28,273",908,3.1
MOUNT PROSPECT VILLAGE,2019,3,"29,204","28,380",824,2.8
