Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
DEC,19,Crystal Lake,16,46,2633783.89,2389102.43,244681.46,879528,634847.44,244680.56,80744.59,68510.56,12234.03
DEC,19,Cuba,2,9,381907.3,352880.58,29026.72,129827,100801.02,29025.98,9578.51,8127.23,1451.28
DEC,19,Cullom,1,5,87658.53,79491.78,8166.75,21612,13445.1,8166.9,2695.04,2286.7,408.34
DEC,19,Cumberland County,2,8,150184.85,135976.39,14208.46,53388,39179.61,14208.39,4688.74,3978.32,710.42
DEC,19,Curran,1,5,163055.59,150870.13,12185.46,53477,41291.54,12185.46,4021.24,3411.96,609.28
DEC,19,Cypress,1,4,56492.36,53411.37,3080.99,10990,7909.01,3080.99,1016.76,862.71,154.05
DEC,19,Dakota,1,5,86924.33,79921.57,7002.76,34223,27220.14,7002.86,2310.94,1960.8,350.14
DEC,19,Dallas City,1,5,218569.97,200879.51,17690.46,53561,35870.73,17690.27,5837.77,4953.26,884.51
DEC,19,Dalton City,2,9,253143.51,228872.33,24271.18,91062,66790.82,24271.18,8009.47,6795.91,1213.56
DEC,19,Damiansville,1,5,119071.16,110146.1,8925.06,41214,32288.94,8925.06,2945.24,2498.99,446.25
DEC,19,Danvers,1,3,149687.54,138710.13,10977.41,42064,31086.59,10977.41,3622.55,3073.68,548.87
DEC,19,Danville,26,118,6803320.66,6277357.36,525963.3,2171268,1645273.86,525994.14,173578.24,147278.51,26299.73
