Month,Year,Municipality,Establishment Count,VGT Count,Amount Played,Amount Won,Net Wager,Funds In,Funds Out,Net Terminal Income,NTI Tax,State Share,Municipality Share
May,18,Christopher,8,33,1131699.38,1046184.19,85515.19,314046,228530.2,85515.8,25654.98,21379.15,4275.83
May,18,Cicero,36,162,14402228.4,13260296.07,1141932.33,4897614,3755691.91,1141922.09,342578.16,285481.84,57096.32
May,18,Cisne,1,5,201866.09,184575.54,17290.55,62592,45301.45,17290.55,5187.21,4322.68,864.53
May,18,Cissna Park,1,3,42387.93,39602.08,2785.85,12222,9436.02,2785.98,835.81,696.51,139.3
May,18,Claremont,1,3,131653.76,122855.54,8798.22,47944,39145.78,8798.22,2639.52,2199.6,439.92
May,18,Clark County,2,7,143312.43,127497.26,15815.17,43623,27807.78,15815.22,4744.67,3953.9,790.77
May,18,Clay City,2,8,254910.39,239403.93,15506.46,75803,60296.54,15506.46,4651.99,3876.66,775.33
May,18,Clay County,1,3,30100.7,28168.33,1932.37,9576,7643.63,1932.37,579.71,483.09,96.62
May,18,Clayton,1,3,26621.57,22859.53,3762.04,9173,5411.16,3761.84,1128.56,940.46,188.1
May,18,Clifton,4,18,332899.51,306170.93,26728.58,112678,85949.23,26728.77,8018.82,6682.36,1336.46
May,18,Clinton,9,44,2591009.92,2387235.38,203774.54,799527,595660.15,203866.85,61160.49,50967.09,10193.4
May,18,Clinton County,7,33,1052524.73,962694.57,89830.16,334835,245004.44,89830.56,26949.37,22457.81,4491.56
May,18,Coal City,6,24,1113006.58,1007538.78,105467.8,340780,235311.97,105468.03,31640.66,26367.22,5273.44
May,18,Coal Valley,5,19,416997.17,384700.7,32296.47,131843,99546.35,32296.65,9689.15,8074.29,1614.86
May,18,Coalton,1,4,137504.07,123033.32,14470.75,45330,30859.25,14470.75,4341.31,3617.76,723.55
May,18,Cobden,1,3,116424.84,107228.71,9196.13,25939,16742.92,9196.08,2758.85,2299.04,459.81
May,18,Colfax,1,3,59652.21,53653.73,5998.48,16118,10119.52,5998.48,1799.58,1499.65,299.93
May,18,Collinsville,19,81,3655083.82,3360268.6,294815.22,1068273,773431.7,294841.3,88453.1,73710.93,14742.17
